% B2P cubic_small
80	0.010650027244051952	0.015045354411631778	0.008293528788711098
100	0.016607352981722445	0.022294781614213083	0.012872528846009082
120	0.023856085102874625	0.030878599256647907	0.01838823390630098
140	0.032376926411531115	0.04065645471816711	0.02479629822265508
160	0.04214722397029169	0.05148662968264267	0.03204782746139192
180	0.05314104451836188	0.0632386646098648	0.0400908459511505
200	0.06532926072774059	0.07580223494788862	0.048871800603580644
220	0.07867964797585059	0.08909183012053175	0.05833704935004307
240	0.09315699127392119	0.10304768562342621	0.06843428909281238
260	0.10872320195294427	0.1176339553016298	0.07911388720461464
280	0.12533744367306854	0.13283521161113837	0.09033009062845163
300	0.14295626728813426	0.148652190898544	0.1020420967923501
320	0.16153375406470172	0.16509743097345891	0.11421498015607762
340	0.1810216667246174	0.18219118958985273	0.12682047671975805
360	0.2013696077519348	0.19995783286186614	0.13983763590569429
380	0.22252518437902136	0.21842275017562068	0.1532533547093255
400	0.24443417964301983	0.23760977607441913	0.16706281288336416
420	0.26704072888257735	0.2575390638641923	0.18126983025976556
440	0.29028750102600964	0.27822534560038004	0.19588716828175848
460	0.31411588400588064	0.2996765175176099	0.21093679759270495
480	0.3384661736214222	0.32189250130832553	0.22645015227993845
500	0.3632777651593395	0.34486434526993826	0.24246838922885136
520	0.3884893470753853	0.3685735425341512	0.25904266806713844
540	0.4140390960336574	0.392991554942615	0.27623446334404717
560	0.43986487259791296	0.418079539948866	0.29411591575607576
580	0.4659044168692895	0.4437882839281974	0.3127702231256598
600	0.4920955433676608	0.4700583484043928	0.3322920640294792
620	0.5183763344594505	0.49682043602842163	0.35278803683132387
640	0.5446853316430035	0.5239959808430773	0.37437708354531524
660	0.5709617240135758	0.5514979627209299	0.3971908503128239
680	0.5971455332435558	0.57923193926674	0.4213739128917993
700	0.6231777944296486	0.6070972804523165	0.44708376467990446
720	0.6490007321773454	0.6349885824390398	0.4744904243831724
740	0.6745579313139707	0.6627972281705958	0.5037754682973606
760	0.699794501644895	0.6904130541561279	0.5351302262250116
780	0.7246572361929685	0.7177260761637664	0.5687527989841275
800	0.749094762388818	0.744628221965501	0.6048434597769654
820	0.7730576857091641	0.7710150173142454	0.643597895524501
840	0.7964987252917227	0.7967871722731729	0.685197638253581
860	0.8193728410883234	0.8218520188822799	0.7297969519373674
880	0.8416373521525542	0.8461247577076317	0.7775054139275963
900	0.8632520456943047	0.8695294796079205	0.8283655211608502
920	0.8841792765709475	0.891999939425845	0.8823249446620354
940	0.9043840569233517	0.9134800695092647	0.9392036608627199
960	0.9238341357043378	0.9339242322029467	0.9986572229796923
980	0.9425000678874013	0.9532972209898821	1.0601389865558424
1000	0.9603552731843406	0.9715740291785483	1.1228661495005665
1020	0.977376084141726	0.9887394124743396	1.1857967703520087
1040	0.9935417835277022	1.0047872771677577	1.2476269163838745
1060	1.0088346309622913	1.0197199289351493	1.3068178104259531
1080	1.0232398787859955	1.0335472184683687	1.3616610970609806
1100	1.0367457772028938	1.0462856195432118	1.4103851490586983
1120	1.0493435687754191	1.0579572730202003	1.4512966373790845
1140	1.0610274723884676	1.068589027005715	1.4829409950760617
1160	1.0717946568402024	1.0782114993633656	1.5042562694523969
1180	1.0816452042557665	1.0868581843081009	1.5146912564772337
1200	1.0905820635579404	1.0945646202486947	1.5142635337930994
1220	1.098610994265405	1.1013676316194376	1.503545620826575
1240	1.1057405009245918	1.1073046533481772	1.483583967142006
1260	1.1119817585149434	1.1124131429692832	1.45576995195713
1280	1.1173485291996723	1.1167300822768786	1.4216898169180907
1300	1.121857070824646	1.1202915678464858	1.3829799498593702
1320	1.1255260375967464	1.1231324877169528	1.3412070651482448
1340	1.1283763733998255	1.1252862799760404	1.2977832426704758
1360	1.1304311982311335	1.1267847678743064	1.2539169397650634
1380	1.1317156882637074	1.1276580653334416	1.2105949926486308
1400	1.1322569500606385	1.1279345462480859	1.1685877041881978
1420	1.1320838894852743	1.1276408707368843	1.128468747364326
1440	1.1312270758672345	1.1268020614183254	1.09064279070426
1460	1.1297186019975407	1.1254416228194895	1.0553755581999391
1480	1.1275919405371806	1.1235816971278616	1.0228228514264734
1500	1.1248817974319723	1.1212432496388351	0.9930565671375854
1520	1.1216239629326907	1.1184462774124178	0.9660868409927502
1540	1.1178551608230234	1.1152100348211356	0.9418801642096558
1560	1.1136128964590493	1.1115532698440007	0.9203737345152259
1580	1.1089353042226147	1.1074944651432646	0.9014865042078262
1600	1.1038609949871991	1.1030520781596984	0.88512745257947
1620	1.0984289041886874	1.0982447746925845	0.871201594646677
1640	1.0926781410849282	1.093091650705785	0.8596141822817956
1660	1.0866478397770958	1.0876124374373894	0.8502734821574666
1680	1.080377012552783	1.0818276852983633	0.843092441794324
1700	1.0739044060954641	1.0757589225370114	0.8379894879671616
1720	1.0672683610876008	1.0694287852230238	0.8348886440878207
1740	1.0605066757152801	1.0628611157681895	0.833719105856278
1760	1.053656473560978	1.056081027940997	0.8344143771402388
1780	1.0467540763479481	1.0491149371362376	0.8369110398841025
1800	1.0398348819749421	1.0419905555068518	0.8411472119325668
1820	1.0329332482535831	1.0347368524292024	0.8470607341543182
1840	1.0260823827329084	1.0273839816242527	0.8545871225168791
1860	1.019314238966426	1.0199631770657638	0.8636573213124906
1880	1.0126594195466954	1.0125066205413538	0.8741953001906919
1900	1.0061470862010484	1.005047284364103	0.886115549633947
1920	0.9998048772097436	0.9976187532376419	0.8993205464902524
1940	0.9936588323747831	0.9902550296369371	0.9136982823088617
1960	0.9877333257339128	0.9829903272693805	0.9291199711787045
1980	0.9820510061801477	0.9758588572217805	0.9454380785597272
2000	0.9766327461126794	0.9688946112825696	0.9624848354797099
